TransactionID,CustomerID,ProductID,TransactionDate,Amount,ChargebackStatus,ChargebackReason,Country,City
1722,434,80,2023-09-02,330.93,Yes,Fraudulent transaction,Venezuela,Maracaibo
1723,444,49,2023-07-06,441.58,Yes,Product damaged,Argentina,Rosario
1724,248,57,2024-02-12,143.12,Yes,Fraudulent transaction,Costa Rica,Cartago
1725,80,41,2023-07-27,172.35,Yes,Product not received,Brazil,Rio de Janeiro
1726,234,4,2024-05-16,259.18,Yes,Fraudulent transaction,Venezuela,Caracas
1727,202,62,2023-05-22,944.87,Yes,Service not as described,Costa Rica,Cartago
1728,258,24,2023-08-23,915.01,Yes,Fraudulent transaction,Argentina,Rosario
1729,67,53,2023-06-25,105.07,Yes,Fraudulent transaction,Colombia,Bogotá
1730,355,30,2023-01-15,66.59,Yes,Service not as described,Chile,Santiago
1731,380,63,2023-10-11,71.43,Yes,Service not as described,Brazil,São Paulo
1732,490,27,2023-10-05,631.6,Yes,Service not as described,Venezuela,Maracaibo
1733,9,36,2023-06-26,578.45,Yes,Product damaged,Peru,Lima
1734,142,48,2023-06-02,96.79,Yes,Fraudulent transaction,Venezuela,Caracas
1735,223,51,2024-06-23,158.82,Yes,Service not as described,Argentina,Córdoba
1736,218,58,2024-05-12,395.0,Yes,Service not as described,Argentina,Rosario
1737,93,33,2023-01-05,995.61,Yes,Fraudulent transaction,Uruguay,Punta del Este
1738,429,87,2023-10-14,384.76,Yes,Fraudulent transaction,Chile,Santiago
1739,440,16,2023-07-02,403.13,Yes,Product not received,Argentina,Buenos Aires
1740,112,14,2023-09-09,80.61,Yes,Product not received,Chile,Concepción
1741,425,20,2024-05-06,132.61,Yes,Product not received,Peru,Lima
1742,164,59,2023-03-03,672.15,Yes,Fraudulent transaction,Costa Rica,San José
1743,113,49,2023-04-23,290.28,Yes,Product not received,Peru,Cusco
1744,453,10,2023-12-22,682.01,Yes,Product damaged,Chile,Concepción
1745,404,58,2024-06-04,806.96,Yes,Service not as described,Chile,Valparaíso
1746,194,37,2023-02-18,879.6,Yes,Product not received,Mexico,Mexico City
1747,251,11,2024-02-18,688.56,Yes,Fraudulent transaction,Colombia,Bogotá
1748,126,66,2023-11-21,726.86,Yes,Product not received,Venezuela,Valencia
1749,348,16,2024-05-05,87.42,Yes,Fraudulent transaction,Colombia,Bogotá
1750,109,33,2024-04-18,726.35,Yes,Fraudulent transaction,Colombia,Bogotá
1751,253,37,2023-06-12,341.58,Yes,Fraudulent transaction,Costa Rica,Alajuela
1752,378,85,2023-07-10,833.42,Yes,Product not received,Brazil,São Paulo
1753,470,67,2023-07-26,970.96,Yes,Service not as described,Argentina,Buenos Aires
1754,176,55,2023-08-25,891.19,Yes,Service not as described,Venezuela,Caracas
1755,6,90,2023-04-19,167.92,Yes,Product not received,Brazil,Rio de Janeiro
1756,257,83,2023-02-05,693.46,Yes,Product damaged,Argentina,Rosario
1757,130,69,2023-05-13,812.63,Yes,Fraudulent transaction,Peru,Arequipa
1758,266,24,2023-03-18,393.11,Yes,Product damaged,Venezuela,Valencia
1759,1,12,2023-09-14,794.28,Yes,Product damaged,Costa Rica,San José
1760,276,80,2023-09-16,444.64,Yes,Product damaged,Colombia,Bogotá
1761,478,14,2023-07-27,111.55,Yes,Service not as described,Colombia,Bogotá
1762,490,93,2023-02-20,676.45,Yes,Product not received,Colombia,Medellín
1763,67,16,2023-05-22,882.63,Yes,Product damaged,Venezuela,Valencia
1764,296,77,2024-06-17,905.93,Yes,Product damaged,Mexico,Monterrey
1765,261,86,2023-09-06,951.2,Yes,Product damaged,Chile,Valparaíso
1766,364,79,2023-08-07,706.84,Yes,Service not as described,Colombia,Bogotá
1767,180,31,2024-06-07,915.26,Yes,Product not received,Colombia,Medellín
1768,445,74,2023-05-17,749.69,Yes,Product damaged,Colombia,Medellín
1769,386,51,2024-06-16,891.07,Yes,Product not received,Colombia,Cali
1770,443,65,2023-06-04,978.21,Yes,Product damaged,Colombia,Cali
1771,224,73,2023-10-01,850.08,Yes,Product damaged,Venezuela,Valencia
1772,350,68,2024-01-21,15.29,Yes,Product not received,Costa Rica,Cartago
1773,147,84,2024-02-16,581.04,Yes,Service not as described,Brazil,São Paulo
1774,356,72,2024-01-16,650.32,Yes,Fraudulent transaction,Uruguay,Montevideo
1775,188,18,2023-02-14,113.1,Yes,Service not as described,Argentina,Buenos Aires
1776,291,54,2023-11-29,363.01,Yes,Fraudulent transaction,Peru,Arequipa
1777,278,70,2024-03-09,708.34,Yes,Service not as described,Uruguay,Salto
1778,167,63,2023-11-26,612.13,Yes,Product damaged,Chile,Valparaíso
1779,212,67,2023-01-26,237.47,Yes,Service not as described,Peru,Cusco
1780,230,38,2023-04-16,490.17,Yes,Product not received,Mexico,Monterrey
1781,192,14,2024-01-24,431.79,Yes,Fraudulent transaction,Mexico,Mexico City
1782,387,90,2023-02-09,645.21,Yes,Product damaged,Venezuela,Valencia
1783,278,81,2023-08-04,613.64,Yes,Product damaged,Peru,Arequipa
1784,494,44,2023-12-17,836.81,Yes,Fraudulent transaction,Argentina,Rosario
1785,103,95,2024-03-24,821.78,Yes,Product not received,Argentina,Rosario
1786,471,72,2023-04-28,345.59,Yes,Product not received,Chile,Concepción
1787,481,70,2023-06-14,608.09,Yes,Service not as described,Uruguay,Montevideo
1788,290,77,2024-03-15,235.46,Yes,Product damaged,Colombia,Cali
1789,131,23,2023-03-07,344.42,Yes,Product not received,Costa Rica,Cartago
1790,336,81,2023-08-11,837.85,Yes,Fraudulent transaction,Venezuela,Maracaibo
1791,116,9,2024-01-10,469.67,Yes,Service not as described,Argentina,Buenos Aires
1792,460,60,2023-08-11,188.62,Yes,Fraudulent transaction,Chile,Santiago
1793,218,65,2023-08-11,511.61,Yes,Service not as described,Brazil,Brasília
1794,198,89,2023-04-08,123.0,Yes,Fraudulent transaction,Chile,Valparaíso
1795,404,99,2024-02-23,917.02,Yes,Fraudulent transaction,Colombia,Bogotá
1796,95,99,2023-10-26,946.05,Yes,Service not as described,Mexico,Monterrey
1797,252,51,2023-02-01,20.42,Yes,Fraudulent transaction,Costa Rica,San José
1798,384,30,2024-05-11,853.83,Yes,Product damaged,Peru,Lima
1799,480,31,2023-05-06,953.1,Yes,Fraudulent transaction,Chile,Concepción
1800,270,7,2024-02-04,631.26,Yes,Product damaged,Chile,Santiago
1801,251,9,2024-06-20,770.63,Yes,Product damaged,Argentina,Rosario
1802,138,27,2023-04-27,380.12,Yes,Product damaged,Colombia,Cali
1803,312,12,2023-12-06,372.74,Yes,Fraudulent transaction,Uruguay,Salto
1804,290,22,2023-04-06,376.33,Yes,Service not as described,Chile,Valparaíso
1805,385,86,2023-12-14,615.37,Yes,Product damaged,Colombia,Medellín
1806,312,85,2023-11-06,84.2,Yes,Product not received,Argentina,Córdoba
1807,258,69,2023-11-19,538.61,Yes,Fraudulent transaction,Uruguay,Salto
1808,335,31,2023-01-30,762.91,Yes,Service not as described,Venezuela,Maracaibo
1809,1,81,2023-02-24,897.47,Yes,Fraudulent transaction,Brazil,Rio de Janeiro
1810,132,48,2023-02-21,909.34,Yes,Product damaged,Peru,Cusco
1811,171,42,2024-04-08,256.24,Yes,Product damaged,Venezuela,Valencia
1812,49,53,2024-03-16,711.37,Yes,Service not as described,Argentina,Rosario
1813,338,53,2023-10-24,333.7,Yes,Service not as described,Venezuela,Maracaibo
1814,167,91,2023-02-23,275.62,Yes,Fraudulent transaction,Peru,Arequipa
1815,400,69,2023-05-26,37.31,Yes,Service not as described,Venezuela,Maracaibo
1816,413,58,2023-04-09,59.7,Yes,Product damaged,Argentina,Córdoba
1817,407,18,2023-07-30,391.46,Yes,Service not as described,Peru,Arequipa
1818,327,53,2023-08-11,226.13,Yes,Fraudulent transaction,Mexico,Monterrey
1819,251,69,2023-04-01,925.51,Yes,Product damaged,Chile,Concepción
1820,337,30,2023-08-04,451.54,Yes,Product not received,Peru,Lima
1821,233,48,2023-08-07,73.85,Yes,Product damaged,Peru,Cusco
1822,486,84,2024-05-13,890.31,Yes,Product not received,Uruguay,Montevideo
1823,437,58,2023-03-26,795.32,Yes,Fraudulent transaction,Mexico,Monterrey
1824,398,2,2024-05-19,68.05,Yes,Product damaged,Peru,Lima
1825,447,79,2023-01-12,295.61,Yes,Product damaged,Chile,Valparaíso
1826,483,67,2023-07-27,974.46,Yes,Service not as described,Argentina,Córdoba
1827,124,2,2023-01-14,73.14,Yes,Fraudulent transaction,Argentina,Rosario
1828,431,100,2023-04-30,699.42,Yes,Product damaged,Chile,Santiago
1829,88,63,2023-01-20,746.59,Yes,Fraudulent transaction,Costa Rica,Alajuela
1830,12,39,2024-05-16,637.31,Yes,Product not received,Venezuela,Caracas
1831,303,75,2024-01-18,870.31,Yes,Product not received,Uruguay,Salto
1832,36,90,2024-04-09,776.17,Yes,Fraudulent transaction,Uruguay,Montevideo
1833,129,23,2024-04-28,731.35,Yes,Fraudulent transaction,Venezuela,Valencia
1834,414,2,2023-01-28,554.75,Yes,Product damaged,Argentina,Rosario
1835,283,83,2023-04-01,729.74,Yes,Product damaged,Colombia,Bogotá
1836,353,63,2024-05-20,739.04,Yes,Product not received,Peru,Cusco
1837,428,4,2024-02-19,62.0,Yes,Fraudulent transaction,Colombia,Medellín
1838,214,17,2023-03-02,975.61,Yes,Product not received,Brazil,Rio de Janeiro
1839,301,64,2023-06-08,858.26,Yes,Product not received,Costa Rica,Cartago
1840,137,62,2023-06-29,613.95,Yes,Service not as described,Costa Rica,Alajuela
1841,418,71,2023-07-01,930.71,Yes,Fraudulent transaction,Colombia,Medellín
1842,4,52,2023-02-22,176.41,Yes,Product damaged,Costa Rica,San José
1843,214,57,2024-02-18,145.42,Yes,Product damaged,Uruguay,Punta del Este
1844,374,44,2024-02-28,368.81,Yes,Service not as described,Chile,Valparaíso
1845,338,73,2023-08-18,85.51,Yes,Product not received,Chile,Santiago
1846,131,88,2023-09-07,586.02,Yes,Fraudulent transaction,Mexico,Mexico City
1847,357,9,2023-12-25,445.2,Yes,Product damaged,Costa Rica,Cartago
1848,301,49,2024-03-31,801.55,Yes,Product damaged,Colombia,Bogotá
1849,448,78,2024-04-29,464.16,Yes,Service not as described,Mexico,Monterrey
1850,363,7,2024-04-13,834.17,Yes,Fraudulent transaction,Brazil,São Paulo
1851,90,28,2023-05-26,277.37,Yes,Service not as described,Mexico,Guadalajara
1852,196,19,2023-02-09,446.97,Yes,Product damaged,Costa Rica,Cartago
1853,29,70,2024-05-23,74.05,Yes,Product damaged,Brazil,Rio de Janeiro
1854,313,55,2024-05-11,297.47,Yes,Fraudulent transaction,Brazil,Brasília
1855,320,41,2023-05-03,758.0,Yes,Fraudulent transaction,Venezuela,Caracas
1856,213,64,2024-02-23,964.68,Yes,Product damaged,Costa Rica,Cartago
1857,252,8,2023-07-20,702.06,Yes,Product not received,Colombia,Medellín
1858,91,22,2023-03-13,309.06,Yes,Product not received,Colombia,Bogotá
1859,209,48,2023-01-28,945.01,Yes,Product not received,Argentina,Córdoba
1860,188,15,2023-01-04,202.73,Yes,Product damaged,Colombia,Medellín
1861,44,99,2023-01-30,277.26,Yes,Fraudulent transaction,Mexico,Monterrey
1862,53,5,2024-03-23,170.18,Yes,Product not received,Mexico,Guadalajara
1863,354,19,2024-04-04,156.08,Yes,Fraudulent transaction,Mexico,Monterrey
1864,77,42,2024-06-13,682.45,Yes,Service not as described,Argentina,Rosario
1865,165,5,2023-09-15,448.03,Yes,Service not as described,Brazil,São Paulo
1866,30,69,2023-06-08,521.3,Yes,Product damaged,Argentina,Buenos Aires
1867,252,94,2024-05-11,247.59,Yes,Product damaged,Venezuela,Maracaibo
1868,345,35,2023-03-18,434.63,Yes,Product not received,Uruguay,Montevideo
1869,78,45,2023-06-22,76.26,Yes,Service not as described,Venezuela,Caracas
1870,423,48,2024-06-15,681.41,Yes,Service not as described,Uruguay,Montevideo
1871,436,92,2023-03-20,13.78,Yes,Service not as described,Brazil,Brasília
1872,368,89,2024-05-03,423.57,Yes,Product damaged,Colombia,Cali
1873,134,100,2023-10-16,284.18,Yes,Product not received,Venezuela,Valencia
1874,48,57,2024-04-03,93.68,Yes,Service not as described,Argentina,Rosario
1875,391,4,2024-04-23,751.83,Yes,Product not received,Venezuela,Valencia
1876,125,4,2023-05-20,253.74,Yes,Service not as described,Argentina,Rosario
1877,418,67,2023-01-08,679.65,Yes,Product not received,Mexico,Monterrey
1878,210,76,2023-09-05,548.98,Yes,Fraudulent transaction,Uruguay,Salto
1879,338,11,2023-05-02,962.69,Yes,Product not received,Brazil,São Paulo
1880,220,43,2023-11-05,175.86,Yes,Product not received,Colombia,Medellín
1881,295,23,2023-08-01,589.36,Yes,Product damaged,Venezuela,Caracas
1882,342,4,2023-11-18,210.28,Yes,Product damaged,Costa Rica,Cartago
1883,449,85,2023-05-12,118.49,Yes,Service not as described,Costa Rica,San José
1884,199,52,2023-12-04,141.32,Yes,Service not as described,Costa Rica,Cartago
1885,469,98,2023-04-20,139.69,Yes,Service not as described,Uruguay,Salto
1886,43,56,2023-12-27,185.49,Yes,Fraudulent transaction,Argentina,Buenos Aires
1887,212,24,2024-06-16,466.96,Yes,Fraudulent transaction,Mexico,Monterrey
1888,5,83,2024-02-22,239.23,Yes,Product not received,Colombia,Medellín
1889,371,23,2023-07-26,615.06,Yes,Product not received,Chile,Santiago
1890,247,52,2023-10-21,621.12,Yes,Product not received,Colombia,Bogotá
1891,246,98,2023-02-01,141.25,Yes,Service not as described,Colombia,Cali
1892,392,89,2023-07-27,487.47,Yes,Fraudulent transaction,Costa Rica,Cartago
1893,80,97,2023-04-05,297.63,Yes,Product damaged,Uruguay,Punta del Este
1894,452,10,2024-02-27,672.92,Yes,Product not received,Brazil,Brasília
1895,380,89,2023-06-04,351.21,Yes,Fraudulent transaction,Mexico,Guadalajara
1896,375,53,2024-01-16,395.18,Yes,Product not received,Mexico,Mexico City
1897,18,89,2024-01-09,368.73,Yes,Product damaged,Costa Rica,San José
1898,145,33,2024-04-05,590.94,Yes,Product not received,Uruguay,Montevideo
1899,62,83,2024-06-09,720.58,Yes,Product not received,Chile,Valparaíso
1900,167,1,2023-03-03,563.45,Yes,Product not received,Chile,Valparaíso
1901,137,32,2023-07-16,297.43,Yes,Service not as described,Costa Rica,San José
1902,198,1,2023-05-18,552.58,Yes,Fraudulent transaction,Venezuela,Valencia
1903,23,16,2023-09-03,474.39,Yes,Fraudulent transaction,Argentina,Córdoba
1904,8,37,2024-03-10,602.38,Yes,Product not received,Chile,Santiago
1905,221,35,2023-03-24,672.1,Yes,Product damaged,Venezuela,Maracaibo
1906,275,74,2023-10-06,739.43,Yes,Service not as described,Argentina,Córdoba
1907,429,28,2023-02-27,7.91,Yes,Product damaged,Peru,Cusco
1908,357,6,2023-07-01,721.16,Yes,Service not as described,Argentina,Buenos Aires
1909,219,35,2023-11-28,842.16,Yes,Product damaged,Mexico,Guadalajara
1910,343,43,2023-07-09,156.73,Yes,Product not received,Uruguay,Punta del Este
1911,262,16,2023-11-19,528.27,Yes,Product not received,Peru,Arequipa
1912,83,38,2023-01-13,43.95,Yes,Service not as described,Venezuela,Valencia
1913,37,77,2023-08-19,398.68,Yes,Product not received,Uruguay,Montevideo
1914,9,37,2023-03-29,449.04,Yes,Fraudulent transaction,Chile,Santiago
1915,244,64,2023-06-19,529.71,Yes,Fraudulent transaction,Argentina,Rosario
1916,23,9,2023-07-20,688.47,Yes,Product damaged,Colombia,Medellín
1917,152,35,2024-04-01,941.92,Yes,Service not as described,Argentina,Buenos Aires
1918,466,75,2023-03-22,372.1,Yes,Product damaged,Mexico,Mexico City
1919,434,68,2023-05-02,561.6,Yes,Service not as described,Uruguay,Punta del Este
1920,262,27,2023-10-21,490.66,Yes,Fraudulent transaction,Venezuela,Valencia
1921,14,41,2024-03-22,417.69,Yes,Fraudulent transaction,Colombia,Bogotá
1922,219,86,2024-06-21,244.97,Yes,Fraudulent transaction,Venezuela,Maracaibo
1923,237,35,2024-05-13,368.96,Yes,Fraudulent transaction,Uruguay,Montevideo
1924,116,4,2024-06-03,659.92,Yes,Service not as described,Peru,Lima
1925,338,21,2023-09-16,418.94,Yes,Product damaged,Costa Rica,Alajuela
1926,18,23,2024-03-28,186.83,Yes,Product damaged,Mexico,Guadalajara
1927,278,10,2024-06-29,849.44,Yes,Fraudulent transaction,Venezuela,Caracas
1928,496,78,2024-02-14,436.89,Yes,Fraudulent transaction,Uruguay,Montevideo
1929,12,9,2023-08-28,192.75,Yes,Product damaged,Chile,Valparaíso
1930,251,7,2023-06-14,814.13,Yes,Product damaged,Brazil,Brasília
1931,401,46,2023-04-17,989.77,Yes,Fraudulent transaction,Peru,Arequipa
1932,297,1,2023-02-19,44.82,Yes,Fraudulent transaction,Colombia,Bogotá
1933,143,51,2023-03-17,5.19,Yes,Fraudulent transaction,Peru,Lima
1934,281,39,2024-06-09,156.97,Yes,Product damaged,Costa Rica,Alajuela
1935,158,51,2023-05-11,73.78,Yes,Product damaged,Brazil,Brasília
1936,468,19,2023-06-28,659.37,Yes,Service not as described,Argentina,Buenos Aires
1937,424,49,2024-06-15,251.15,Yes,Fraudulent transaction,Colombia,Cali
1938,424,51,2024-01-29,142.72,Yes,Product not received,Venezuela,Caracas
1939,408,60,2023-07-05,513.79,Yes,Fraudulent transaction,Argentina,Rosario
1940,179,84,2024-05-02,834.1,Yes,Product not received,Mexico,Monterrey
1941,244,47,2023-05-17,178.91,Yes,Product not received,Chile,Valparaíso
1942,257,92,2023-05-17,496.49,Yes,Product not received,Colombia,Bogotá
1943,10,25,2024-06-13,273.08,Yes,Fraudulent transaction,Colombia,Cali
1944,262,73,2024-03-02,977.9,Yes,Product not received,Chile,Concepción
1945,296,10,2023-12-31,984.4,Yes,Product not received,Mexico,Mexico City
1946,203,12,2024-05-18,149.32,Yes,Product damaged,Argentina,Córdoba
1947,359,56,2023-02-28,268.01,Yes,Fraudulent transaction,Colombia,Medellín
1948,320,82,2023-03-03,941.42,Yes,Service not as described,Uruguay,Montevideo
1949,92,65,2023-09-04,942.56,Yes,Service not as described,Uruguay,Punta del Este
1950,16,70,2023-07-06,343.33,Yes,Product not received,Venezuela,Valencia
1951,64,34,2024-02-28,697.98,Yes,Product damaged,Mexico,Guadalajara
1952,456,15,2023-02-26,177.12,Yes,Service not as described,Chile,Valparaíso
1953,274,45,2023-07-13,804.98,Yes,Service not as described,Uruguay,Salto
1954,213,50,2023-07-01,219.14,Yes,Product damaged,Venezuela,Caracas
1955,261,57,2023-10-18,64.29,Yes,Service not as described,Uruguay,Punta del Este
1956,239,44,2023-11-27,149.87,Yes,Product damaged,Venezuela,Valencia
1957,170,33,2023-02-01,793.76,Yes,Product damaged,Venezuela,Valencia
1958,129,96,2023-12-23,928.6,Yes,Service not as described,Brazil,Brasília
1959,463,58,2023-07-30,503.89,Yes,Fraudulent transaction,Colombia,Bogotá
1960,465,63,2023-11-27,599.81,Yes,Product not received,Chile,Valparaíso
1961,96,41,2023-10-06,214.03,Yes,Product not received,Argentina,Rosario
1962,97,98,2024-02-01,444.61,Yes,Product not received,Argentina,Córdoba
1963,386,79,2024-05-13,404.05,Yes,Service not as described,Uruguay,Salto
1964,195,89,2023-10-10,228.29,Yes,Service not as described,Argentina,Rosario
1965,186,2,2023-10-18,329.37,Yes,Service not as described,Chile,Valparaíso
1966,144,64,2023-10-14,640.62,Yes,Product damaged,Argentina,Córdoba
1967,340,71,2024-02-06,857.02,Yes,Product damaged,Colombia,Cali
1968,238,93,2023-03-20,254.76,Yes,Fraudulent transaction,Uruguay,Punta del Este
1969,496,81,2023-09-10,155.53,Yes,Service not as described,Mexico,Monterrey
1970,199,57,2023-10-28,930.1,Yes,Product damaged,Argentina,Buenos Aires
1971,437,77,2023-08-05,402.97,Yes,Service not as described,Peru,Cusco
1972,83,22,2023-03-24,597.46,Yes,Fraudulent transaction,Peru,Lima
1973,104,57,2023-04-22,759.69,Yes,Product damaged,Brazil,Rio de Janeiro
1974,355,65,2024-04-01,636.83,Yes,Product damaged,Uruguay,Montevideo
1975,391,57,2023-04-01,453.86,Yes,Product damaged,Chile,Concepción
1976,174,69,2023-07-16,750.61,Yes,Product damaged,Uruguay,Salto
1977,438,68,2023-05-06,68.48,Yes,Product not received,Costa Rica,Cartago
1978,436,37,2023-06-22,140.19,Yes,Fraudulent transaction,Mexico,Mexico City
1979,66,48,2023-07-25,270.99,Yes,Product not received,Venezuela,Valencia
1980,233,23,2023-06-13,780.92,Yes,Product damaged,Uruguay,Montevideo
1981,219,94,2023-09-29,202.07,Yes,Product not received,Mexico,Guadalajara
1982,446,17,2023-02-11,622.15,Yes,Fraudulent transaction,Uruguay,Punta del Este
1983,197,8,2024-02-12,27.19,Yes,Fraudulent transaction,Colombia,Bogotá
1984,203,87,2024-02-29,304.16,Yes,Product damaged,Brazil,Brasília
1985,17,85,2024-03-27,977.5,Yes,Product not received,Argentina,Rosario
1986,158,39,2023-11-28,245.71,Yes,Product not received,Venezuela,Valencia
1987,295,62,2023-03-26,421.85,Yes,Fraudulent transaction,Mexico,Guadalajara
1988,311,19,2024-04-21,772.97,Yes,Product damaged,Uruguay,Montevideo
1989,323,34,2023-08-17,651.81,Yes,Product not received,Mexico,Guadalajara
1990,385,25,2024-01-27,579.68,Yes,Fraudulent transaction,Brazil,São Paulo
1991,77,55,2024-06-10,721.6,Yes,Fraudulent transaction,Uruguay,Salto
1992,272,3,2023-10-11,413.14,Yes,Service not as described,Venezuela,Caracas
1993,492,95,2023-05-06,42.97,Yes,Product not received,Chile,Concepción
1994,396,85,2023-05-07,852.97,Yes,Product not received,Peru,Arequipa
1995,14,25,2024-04-05,678.13,Yes,Fraudulent transaction,Brazil,Brasília
1996,134,88,2023-04-06,178.01,Yes,Product damaged,Mexico,Mexico City
1997,480,32,2023-12-30,440.12,Yes,Product not received,Mexico,Monterrey
1998,54,97,2023-10-06,586.38,Yes,Product damaged,Chile,Concepción
1999,89,38,2023-06-16,971.24,Yes,Fraudulent transaction,Peru,Lima
2000,125,50,2023-06-25,277.55,Yes,Product damaged,Brazil,Rio de Janeiro
